sheet,cell,row,column,column_letter,data_type,is_date,value,formula,style_id,number_format,font_name,font_size,bold,italic,underline,font_color_rgb,fill_type,fill_fg_rgb,align_h,align_v,wrap_text,text_rotation,border_left,border_right,border_top,border_bottom,locked,hidden_formula,hyperlink_target,comment_author,comment_text,merged_range,row_height,column_width
MCC-PLC,F13,13,6,F,s,False,DX3,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,22.33203125
MCC-PLC,G13,13,7,G,n,False,1,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,20.109375
MCC-PLC,H13,13,8,H,f,False,"=CONCATENATE(G13,""-"",F13,""/"",I13,""-"",J13)","=CONCATENATE(G13,""-"",F13,""/"",I13,""-"",J13)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,32.109375
MCC-PLC,I13,13,9,I,s,False,1F4:X3,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,25.109375
MCC-PLC,J13,13,10,J,n,False,6,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,28.44140625
MCC-PLC,K13,13,11,K,f,False,"=CONCATENATE(J13,""-"",I13,""/"",F13,""-"",G13)","=CONCATENATE(J13,""-"",I13,""/"",F13,""-"",G13)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,33.44140625
MCC-PLC,N13,13,14,N,s,False,COMMON,,164,General,Aptos,18.0,False,False,,,,00000000,left,center,True,0,thin,thin,thin,thin,True,False,,,,,30.0,58.21875
MCC-PLC,P13,13,16,P,n,False,,,90,General,Arial,12.0,True,False,,,,00000000,,,,0,thin,thin,thin,thin,True,False,,,,,30.0,41.0
MCC-PLC,E14,14,5,E,s,False,6C,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,10.6640625
MCC-PLC,F14,14,6,F,s,False,DY2,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,22.33203125
MCC-PLC,G14,14,7,G,n,False,5,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,20.109375
MCC-PLC,H14,14,8,H,f,False,"=CONCATENATE(G14,""-"",F14,""/"",I14,""-"",J14)","=CONCATENATE(G14,""-"",F14,""/"",I14,""-"",J14)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,32.109375
MCC-PLC,I14,14,9,I,s,False,1F4:XD0,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,25.109375
MCC-PLC,J14,14,10,J,n,False,1,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,28.44140625
MCC-PLC,K14,14,11,K,f,False,"=CONCATENATE(J14,""-"",I14,""/"",F14,""-"",G14)","=CONCATENATE(J14,""-"",I14,""/"",F14,""-"",G14)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,33.44140625
MCC-PLC,N14,14,14,N,s,False,ON/OFF command,,164,General,Aptos,18.0,False,False,,,,00000000,left,center,True,0,thin,thin,thin,thin,True,False,,,,,30.0,58.21875
MCC-PLC,O14,14,15,O,s,False,IN PLC SIDE TB:DY1:6&DY1:8  IS ALREADY LOOPED,,156,0,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,O14:O18,30.0,80.109375
MCC-PLC,P14,14,16,P,n,False,,,90,General,Arial,12.0,True,False,,,,00000000,,,,0,thin,thin,thin,thin,True,False,,,,,30.0,41.0
MCC-PLC,E15,15,5,E,s,False,7C,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,10.6640625
MCC-PLC,F15,15,6,F,s,False,DY2,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,22.33203125
MCC-PLC,G15,15,7,G,n,False,7,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,20.109375
MCC-PLC,H15,15,8,H,s,False,-,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,32.109375
MCC-PLC,I15,15,9,I,s,False,-,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,25.109375
MCC-PLC,J15,15,10,J,s,False,-,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,28.44140625
MCC-PLC,K15,15,11,K,s,False,-,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,33.44140625
MCC-PLC,N15,15,14,N,s,False,-,,164,General,Aptos,18.0,False,False,,,,00000000,left,center,True,0,thin,thin,thin,thin,True,False,,,,,30.0,58.21875
MCC-PLC,P15,15,16,P,n,False,,,90,General,Arial,12.0,True,False,,,,00000000,,,,0,thin,thin,thin,thin,True,False,,,,,30.0,41.0
MCC-PLC,E16,16,5,E,s,False,8C,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,10.6640625
MCC-PLC,F16,16,6,F,s,False,DY2,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,22.33203125
MCC-PLC,G16,16,7,G,n,False,6,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,20.109375
